time,z1,z1_dot,z2,z2_dot
0.8277199268341064,9.0,-1.6666666666666667,19.4,-2.8125
0.8487367630004883,15.0,-3.3333333333333335,19.6,-4.0875
0.875847339630127,15.0,-0.6,19.5,-1.5625000000000002
0.9026350975036621,15.0,-0.26666666666666666,18.55,-1.34375
0.9329631328582764,15.0,0.06666666666666667,18.55,-1.2281249999999995
0.9726934432983398,15.0,0.4,19.15,-0.1656249999999999
0.9947900772094727,8.9,0.4,18.65,0.20624999999999993
1.0165982246398926,8.7,-2.033333333333333,18.75,-0.2875
1.0623085498809814,8.65,-1.6933333333333338,19.1,0.037499999999999756
1.0999715328216553,8.55,-1.2899999999999996,19.05,0.2281249999999997
1.1397175788879395,9.35,-0.8999999999999998,18.35,-0.012499999999999512
1.1870417594909668,8.6,-0.2033333333333335,19.0,-0.3468750000000005
1.2275466918945312,8.8,-0.07666666666666681,19.05,0.2718750000000001
1.2857661247253418,9.5,0.01000000000000026,18.65,0.056250000000000466
1.321187973022461,9.25,0.2366666666666666,19.3,-0.22187500000000016
1.358858346939087,15.0,0.09666666666666662,18.8,0.37812500000000027
1.3935072422027588,9.3,1.9666666666666666,18.85,-0.2031249999999999
1.4498002529144287,15.0,-0.3099999999999998,19.25,-0.0343750000000006
1.5131468772888184,9.4,1.5433333333333332,19.0,0.25312500000000004
1.538444995880127,8.85,-0.7366666666666667,18.85,-0.12187500000000007
1.5623748302459717,9.0,-0.9133333333333336,19.2,-0.07500000000000029
1.6122066974639893,8.85,-0.8366666666666667,19.35,0.18749999999999978
1.6493687629699707,8.4,-0.48666666666666686,18.75,0.10000000000000009
1.684675693511963,8.0,-0.6066666666666666,19.4,-0.2843749999999998
1.7288882732391357,8.35,-0.3,19.4,0.31562500000000027
1.7725725173950195,8.55,-0.0900000000000001,19.15,0.06562500000000016
1.812394142150879,7.85,0.01000000000000026,18.95,-0.1343749999999999
1.8528234958648682,9.0,-0.19333333333333347,18.9,-0.07812500000000056
1.892073392868042,8.6,0.25666666666666665,19.5,-0.0968749999999996
1.9381458759307861,8.25,0.08333333333333322,19.05,0.27187499999999987
1.9848718643188477,8.65,-0.0733333333333333,18.95,-0.17187499999999967
2.0612456798553467,9.05,0.06666666666666679,18.85,-0.07187500000000058
2.0842411518096924,15.0,0.1933333333333336,18.75,-0.05625000000000002
2.1048896312713623,9.0,2.0966666666666662,18.9,-0.14374999999999982
2.1456568241119385,8.75,-0.3033333333333334,19.3,0.04062500000000013
2.1933388710021973,9.1,-0.4133333333333334,18.8,0.22812500000000036
2.2282238006591797,9.2,-0.33000000000000007,19.25,-0.19999999999999984
2.269402265548706,9.25,-0.32666666666666694,18.8,0.2281249999999997
2.3254432678222656,9.1,-0.31999999999999995,18.95,-0.1812499999999997
2.375995635986328,15.0,0.013333333333333286,19.1,-0.006250000000000755
2.4114432334899902,8.9,1.9733333333333334,18.45,0.11249999999999993
2.4374852180480957,9.1,-0.47666666666666657,18.7,-0.3750000000000002
2.479961395263672,9.6,-0.3966666666666666,18.5,0.0562499999999998
2.5233256816864014,9.15,-0.2233333333333333,18.5,-0.1281249999999996
2.570146083831787,9.35,-0.3966666666666665,18.65,-0.08749999999999991
2.61419939994812,9.4,-0.3333333333333334,18.4,0.09062500000000029
2.6485824584960938,9.15,0.060000000000000143,18.65,-0.13749999999999984
2.688279390335083,9.05,-0.056666666666666525,18.6,0.11250000000000004
2.7290217876434326,9.05,-0.09333333333333312,18.2,0.006249999999999645
2.7740588188171387,8.95,-0.056666666666666525,18.4,-0.23437500000000033
2.81182861328125,15.0,-0.08333333333333369,17.75,0.06250000000000044
2.8574676513671875,8.75,1.96,18.1,-0.38437500000000013
2.895381450653076,9.05,-0.49666666666666676,17.25,0.04999999999999982
2.9544336795806885,8.55,-0.36999999999999983,17.65,-0.4687499999999998
3.000581979751587,9.2,-0.5366666666666665,17.15,0.028125000000000178
3.0284552574157715,8.85,-0.28666666666666696,16.65,-0.26874999999999993
3.065326690673828,8.9,-0.42000000000000015,16.3,-0.4312499999999999
3.1160480976104736,8.75,0.006666666666666762,17.85,-0.30312499999999976
3.1745827198028564,8.4,-0.05333333333333338,16.5,0.6812499999999995
3.2044055461883545,7.949999999999999,-0.14999999999999988,17.45,-0.575
3.2330706119537354,8.95,-0.2900000000000002,16.75,0.4312499999999996
3.273094415664673,15.0,0.12666666666666646,16.55,-0.19062499999999982
3.3169775009155273,9.55,2.136666666666667,17.0,-0.2937499999999995
3.358036994934082,9.2,-0.08666666666666636,17.05,0.24687499999999973
3.3963608741760254,9.5,-0.2566666666666669,17.05,4.440892098500626e-16
3.4453465938568115,8.75,-0.2099999999999999,16.7,0.04062500000000013
3.4798641204833984,8.55,-0.5633333333333332,16.85,-0.1343750000000008
3.5245201587677,9.85,-0.6166666666666665,18.1,0.025000000000000022
3.5650746822357178,8.85,0.2466666666666665,16.9,0.6874999999999999
3.621509313583374,8.5,-0.10666666666666676,17.25,-0.46562499999999973
3.679915189743042,9.05,-0.2,17.05,0.14687499999999998
3.722438335418701,8.85,0.05000000000000024,17.65,-0.04062499999999958
3.7461938858032227,8.55,-0.03666666666666683,17.15,0.19374999999999998
3.784580707550049,8.55,-0.1566666666666664,17.2,-0.15000000000000002
3.81660532951355,8.8,-0.06999999999999981,18.25,-0.015625000000000555
3.8570971488952637,7.85,0.03333333333333345,18.4,0.6125000000000002
3.8994550704956055,8.65,-0.3033333333333336,18.0,0.2250000000000002
3.9438164234161377,15.0,0.043333333333333356,17.55,-0.05937500000000018
3.982553243637085,8.65,2.1733333333333333,18.45,-0.17812499999999953
4.040870666503906,8.5,-0.3733333333333334,18.5,0.39062499999999933
4.099734306335449,8.75,-0.43000000000000005,17.55,0.09062500000000018
4.134419918060303,9.0,-0.32666666666666655,17.25,-0.46874999999999956
4.157533407211304,8.85,-0.3033333333333334,18.4,-0.22812500000000036
