time,z1,z1_dot,z2,z2_dot
0.8230175971984863,24.0,-1.6666666666666667,23.15,-2.8125
0.8502757549285889,30.0,-3.3333333333333335,23.25,-4.790625
0.8827838897705078,24.15,-0.6,22.6,-1.853125
0.9165840148925781,24.1,-2.216666666666667,21.55,-1.8281250000000002
0.9553756713867188,22.95,-1.5100000000000002,21.3,-1.5562499999999995
0.9787886142730713,30.0,-1.1666666666666667,22.9,-0.4062499999999999
1.0038669109344482,23.8,1.653333333333333,30.0,0.6406249999999999
1.028275728225708,23.2,-0.813333333333333,23.4,4.1312500000000005
1.0603489875793457,24.0,-0.6000000000000002,23.1,-2.2125000000000004
1.1045007705688477,24.0,-0.2699999999999999,22.85,-0.3187500000000003
1.147845983505249,30.0,-0.2633333333333333,22.7,-0.13437500000000013
1.1860949993133545,23.3,1.666666666666667,22.75,-0.9937500000000002
1.2244033813476562,23.9,-0.5666666666666667,22.35,-0.06874999999999976
1.2700672149658203,23.65,-0.3333333333333331,21.8,-0.2656250000000001
1.327427864074707,24.45,-0.46333333333333326,22.5,-0.3968749999999994
1.3889517784118652,24.6,-0.17333333333333367,22.4,0.24687499999999984
1.4107553958892822,24.1,-0.1533333333333335,22.35,-0.043749999999999845
1.4379370212554932,23.9,0.039999999999999855,22.8,-0.02812500000000029
1.4773128032684326,23.7,-0.07999999999999984,22.3,0.3187500000000004
1.5221915245056152,30.0,-0.14666666666666686,22.75,-0.21562499999999984
1.5582311153411865,30.0,1.95,21.95,0.20937499999999964
1.5998287200927734,23.85,1.5800000000000003,22.0,-0.3718750000000004
1.6464588642120361,24.1,-0.83,22.35,-0.12812499999999982
1.6904950141906738,23.75,-0.7300000000000001,23.0,0.16249999999999976
1.7413742542266846,23.35,-0.8600000000000001,22.75,0.33750000000000013
1.7772235870361328,23.05,-0.9966666666666667,22.9,0.03125000000000011
1.8098440170288086,23.4,-0.653333333333333,22.2,0.1625000000000002
1.8526537418365479,23.75,-0.0733333333333332,22.95,-0.3156250000000005
1.8964776992797852,24.0,0.0733333333333333,21.75,0.27812499999999984
1.9350175857543945,22.95,0.17999999999999997,21.8,-0.6031249999999997
1.9871749877929688,22.3,-0.18666666666666695,21.4,-0.1906249999999996
2.0441133975982666,23.3,-0.3766666666666664,21.7,-0.271875
2.082672357559204,30.0,0.00666666666666688,21.45,-0.05000000000000049
2.107283353805542,23.8,2.246666666666667,21.35,-0.12812500000000016
2.143951654434204,30.0,-0.23666666666666647,21.05,-0.11562499999999998
2.198220729827881,23.85,1.8433333333333333,21.9,-0.18124999999999947
2.2573046684265137,23.8,-0.6766666666666669,21.65,0.37812500000000004
2.286454916000366,24.35,-0.7966666666666664,21.0,-0.03124999999999989
2.318004608154297,23.5,-0.646666666666667,21.55,-0.3437500000000001
