time,z1,z1_dot,z2,z2_dot
0.8228232860565186,26.4,0.0,24.75,0.0
0.8451344966888428,26.4,-8.6,25.35,-10.25
0.8806605339050293,26.4,0.0,25.0,0.5999999999999996
0.9099292755126953,26.65,0.0,25.4,-0.34999999999999964
0.9448990821838379,25.75,0.25,24.8,0.40000000000000036
0.9707825183868408,25.8,-0.9000000000000004,24.95,-0.5999999999999996
0.9928843975067139,26.3,0.05000000000000071,24.7,0.14999999999999858
1.017930507659912,25.55,0.5,24.95,-0.25
1.064140796661377,26.4,-0.75,25.4,0.25
1.1078660488128662,26.0,0.8499999999999996,25.4,0.45000000000000107
1.1424434185028076,26.3,-0.40000000000000036,25.4,0.0
1.1884393692016602,26.15,0.3000000000000007,26.0,0.0
1.2260210514068604,25.55,-0.15000000000000036,25.3,0.5999999999999996
1.2678420543670654,26.15,-0.5999999999999996,25.85,-0.6999999999999993
1.3082432746887207,26.2,0.5999999999999996,25.1,0.5499999999999989
1.3533360958099365,25.95,0.049999999999998934,25.9,-0.75
1.3942625522613525,25.4,-0.25,25.5,0.8000000000000007
1.4456331729888916,26.0,-0.5499999999999989,24.65,-0.40000000000000036
1.513317584991455,25.7,0.5999999999999996,24.4,-0.8499999999999996
1.5401060581207275,26.3,-0.3000000000000007,24.45,-0.25
1.5612552165985107,25.5,0.6000000000000014,24.5,0.049999999999998934
1.6017608642578125,26.05,-0.8000000000000007,24.0,0.05000000000000071
1.645132064819336,25.35,0.5500000000000007,24.6,-0.5
1.6864492893218994,25.8,-0.7000000000000011,24.6,0.5999999999999996
1.7299518585205078,25.55,0.45000000000000107,24.85,0.0
1.768033504486084,26.15,-0.25,24.5,0.25
1.8127477169036865,26.7,0.5999999999999996,25.0,-0.34999999999999964
1.8525969982147217,35.0,0.5499999999999989,25.55,0.5
1.8928096294403076,35.0,8.3,25.45,0.5500000000000007
1.9368085861206055,26.85,0.0,26.0,-0.10000000000000142
1.9933218955993652,25.8,-8.15,26.5,0.5500000000000007
2.079045057296753,25.45,-1.049999999999999,26.2,0.5
2.095994472503662,25.8,-0.3500000000000014,26.1,-0.3000000000000007
2.1132843494415283,35.0,0.3500000000000014,26.45,-0.09999999999999964
2.1448965072631836,25.7,9.2,26.7,0.34999999999999964
2.1891114711761475,25.55,-9.3,26.05,0.25
2.2527124881744385,25.9,-0.14999999999999858,25.35,-0.6499999999999986
2.289102792739868,25.5,0.34999999999999964,25.15,-0.7000000000000011
2.3134634494781494,26.25,-0.40000000000000036,24.0,-0.1999999999999993
2.3553521633148193,26.2,0.75,24.15,-1.1500000000000004
2.4064784049987793,26.0,-0.05000000000000071,24.5,0.15000000000000036
2.4612810611724854,26.4,-0.1999999999999993,23.95,0.34999999999999964
2.4880917072296143,26.35,0.40000000000000036,23.35,-0.5500000000000007
2.5203869342803955,26.5,-0.05000000000000071,23.45,-0.5999999999999996
2.5640511512756348,27.35,0.15000000000000036,22.9,0.09999999999999964
2.605926275253296,26.25,0.8499999999999996,23.05,-0.5499999999999989
2.644968032836914,26.45,-1.0999999999999996,21.65,0.15000000000000036
2.687786340713501,26.55,0.1999999999999993,22.0,-1.4000000000000004
2.7285683155059814,26.6,0.10000000000000142,22.25,0.34999999999999964
2.771657705307007,25.9,0.049999999999998934,22.15,0.25
2.812917709350586,27.0,-0.6999999999999993,21.75,-0.09999999999999964
2.856173515319824,26.5,1.0999999999999996,21.55,-0.40000000000000036
2.89803409576416,26.35,-0.5,20.95,-0.1999999999999993
2.9399776458740234,25.55,-0.15000000000000036,21.55,-0.6000000000000014
2.981633186340332,26.1,-0.7999999999999989,21.15,0.6000000000000014
3.020996570587158,25.65,0.5499999999999989,20.5,-0.40000000000000036
3.064905881881714,25.55,-0.4499999999999993,21.3,-0.6500000000000004
3.103696346282959,25.65,-0.09999999999999964,20.45,0.8000000000000007
3.1483118534088135,25.9,0.09999999999999964,20.9,-0.8500000000000014
3.1983144283294678,24.7,0.25,20.3,0.45000000000000107
3.2621865272521973,24.6,-1.200000000000001,20.8,-0.5999999999999996
3.2978148460388184,24.9,-0.09999999999999964,20.15,0.5
3.3199844360351562,25.05,0.3000000000000007,20.1,-0.6500000000000004
3.3558480739593506,24.2,0.15000000000000036,21.05,-0.05000000000000071
3.397878646850586,25.05,-0.8500000000000014,20.25,0.9500000000000011
3.4475672245025635,24.95,0.8500000000000014,20.45,-0.8000000000000007
3.493943929672241,25.1,-0.10000000000000142,20.55,0.1999999999999993
3.5338363647460938,24.4,0.15000000000000036,20.75,0.10000000000000142
3.565171480178833,25.1,-0.6999999999999993,20.8,0.1999999999999993
3.610468626022339,24.55,0.6999999999999993,20.5,0.05000000000000071
3.6477677822113037,23.95,-0.5499999999999989,19.55,-0.3000000000000007
3.686997652053833,25.05,-0.6000000000000014,21.1,-0.9499999999999993
3.7329468727111816,24.6,1.1000000000000014,20.15,1.549999999999999
3.772279739379883,23.9,-0.45000000000000107,20.5,-0.9499999999999993
3.8168537616729736,24.0,-0.6999999999999993,20.25,0.34999999999999964
3.857621192932129,24.5,0.09999999999999964,21.05,-0.25
3.902024507522583,24.65,0.5,21.35,0.8000000000000007
3.9565703868865967,23.7,0.15000000000000036,20.6,0.29999999999999893
4.015056848526001,23.9,-0.9500000000000011,21.2,-0.75
4.0393898487091064,23.2,0.20000000000000107,20.5,0.5999999999999996
4.063116550445557,23.55,-0.7000000000000011,20.5,-0.6999999999999993
4.121416330337524,23.15,0.3500000000000014,20.35,0.0
4.175366163253784,23.95,-0.40000000000000036,20.6,-0.15000000000000036
4.202404499053955,22.0,0.7999999999999989,20.55,0.25
4.233686685562134,23.0,-1.9499999999999993,20.8,-0.049999999999998934
4.27709436416626,22.75,1.0,20.4,0.25
4.317479848861694,22.45,-0.25,20.65,-0.40000000000000036
4.361835956573486,21.5,-0.3000000000000007,20.0,0.25
4.39932918548584,21.4,-0.9499999999999993,20.4,-0.6500000000000004
4.445236444473267,21.4,-0.09999999999999964,20.35,0.40000000000000036
4.490569591522217,21.45,0.0,20.1,-0.05000000000000071
4.545774936676025,22.15,0.049999999999998934,20.1,-0.25
4.585613250732422,21.45,0.7000000000000011,18.65,0.0
4.609896659851074,21.95,-0.7000000000000011,19.05,-1.450000000000001
4.6518754959106445,21.2,0.5,19.3,0.40000000000000213
4.694260358810425,21.85,-0.75,18.15,0.25
4.7360451221466064,21.45,0.6500000000000004,19.05,-1.1500000000000021
4.776636123657227,21.7,-0.40000000000000036,19.3,0.9000000000000021
4.815880537033081,22.5,0.25,18.7,0.25
