time,z,z_dot
0.9607570171356201,22.2,0.0,24.3,0.0
0.9811806678771973,22.0,-12.8,23.95,-10.7
0.9977445602416992,22.2,-0.1999999999999993,24.35,-0.3500000000000014
1.0223641395568848,22.15,0.1999999999999993,24.75,0.40000000000000036
1.0481629371643066,21.85,-0.049999999999998934,24.5,0.40000000000000036
1.0772123336791992,22.05,-0.3000000000000007,24.65,-0.25
1.141700267791748,22.25,0.20000000000000107,24.65,0.15000000000000036
1.2100615501403809,21.75,0.1999999999999993,24.65,0.0
1.27774977684021,21.85,-0.5,24.7,0.0
1.3542404174804688,22.0,0.09999999999999964,24.6,0.049999999999998934
1.419891119003296,22.55,0.15000000000000036,24.65,-0.09999999999999964
1.4844958782196045,22.35,0.5500000000000007,24.55,0.05000000000000071
1.5569052696228027,22.6,-0.20000000000000107,24.6,-0.09999999999999964
1.6121625900268555,22.9,0.25,24.65,0.049999999999998934
1.6810603141784668,21.8,0.3000000000000007,24.65,0.05000000000000071
1.7455403804779053,22.35,-1.0999999999999996,24.65,0.0
1.8145709037780762,21.75,0.5499999999999989,24.65,0.0
1.8909895420074463,21.55,-0.5999999999999996,24.55,0.0
1.9603581428527832,22.0,-0.1999999999999993,24.35,-0.09999999999999964
2.012620210647583,21.55,0.4499999999999993,24.55,-0.20000000000000107
2.0898842811584473,22.55,-0.4499999999999993,24.7,0.20000000000000107
2.157966375350952,22.05,1.0,24.6,0.14999999999999858
2.2126104831695557,21.9,-0.5,24.7,-0.09999999999999964
2.277116298675537,21.85,-0.15000000000000036,24.65,0.09999999999999964
2.346118450164795,22.45,-0.05000000000000071,24.4,-0.049999999999998934
2.417553186416626,22.05,0.5999999999999996,24.75,-0.25
2.4922561645507812,22.35,-0.3999999999999986,24.65,0.34999999999999964
