time,z,z_dot
0.8401365280151367,24.310000000000002,0.0
0.8693661689758301,19.758000000000003,-5.6899999999999995
0.9116778373718262,16.510666666666665,-4.552
0.9473867416381836,14.201333333333332,-3.2473333333333336
0.9728200435638428,13.029999999999998,-2.309333333333335
1.0013203620910645,13.34333333333333,-1.171333333333335
1.0282056331634521,13.240666666666666,0.3133333333333326
1.0530714988708496,13.137999999999998,-0.10266666666666424
1.0823912620544434,13.235333333333333,-0.1026666666666678
1.1166813373565674,13.449333333333332,0.09733333333333505
1.1441102027893066,13.246666666666666,0.21399999999999864
1.184704303741455,13.140666666666668,-0.20266666666666566
1.2277119159698486,12.708000000000002,-0.1059999999999981
1.2677898406982422,12.691333333333333,-0.4326666666666661
1.3166429996490479,12.721333333333334,-0.016666666666669272
1.3685758113861084,12.818666666666665,0.030000000000001137
1.4096992015838623,12.74133333333333,0.0973333333333315
1.4392826557159424,12.522666666666666,-0.07733333333333547
1.4775969982147217,11.963333333333331,-0.2186666666666639
1.5169765949249268,11.699333333333335,-0.5593333333333348
1.5690762996673584,11.7,-0.2639999999999958
1.6167540550231934,11.433333333333334,0.0006666666666639287
1.6510834693908691,11.263333333333332,-0.2666666666666657
1.6838746070861816,11.160666666666664,-0.1700000000000017
1.7288589477539062,11.052,-0.1026666666666678
1.7682099342346191,10.318666666666665,-0.10866666666666447
1.8226730823516846,9.782666666666668,-0.7333333333333343
1.8889060020446777,9.381333333333334,-0.5359999999999978
1.9206223487854004,9.114,-0.40133333333333354
1.937272548675537,8.637333333333334,-0.2673333333333332
1.9765844345092773,8.538666666666664,-0.47666666666666657
2.0205652713775635,8.29733333333333,-0.09866666666667001
2.068459987640381,8.291333333333334,-0.2413333333333334
2.127563238143921,8.163999999999994,-0.005999999999996675
2.1507580280303955,8.23,-0.12733333333333974
2.196634292602539,8.118666666666666,0.06600000000000605
2.228888988494873,7.678666666666665,-0.1113333333333344
2.2678170204162598,7.331333333333337,-0.4400000000000013
2.3142406940460205,6.740000000000002,-0.34733333333332794
2.3522603511810303,7.616666666666667,-0.5913333333333348
2.395829677581787,7.095333333333333,0.8766666666666652
2.4363250732421875,6.359999999999999,-0.5213333333333345
2.4992988109588623,5.42733333333333,-0.7353333333333332
2.562094211578369,4.713333333333335,-0.9326666666666696
2.5882086753845215,3.7779999999999987,-0.7139999999999951
2.610290765762329,2.9759999999999955,-0.935333333333336
2.647536516189575,2.402666666666665,-0.8020000000000032
2.6969845294952393,2.035999999999998,-0.5733333333333306
2.7556259632110596,1.4799999999999969,-0.36666666666666714
2.7832419872283936,1.1340000000000003,-0.5560000000000009
2.824347972869873,0.9013333333333335,-0.34599999999999653
2.860208749771118,0.6913333333333327,-0.2326666666666668
2.896136999130249,0.5339999999999989,-0.21000000000000085
2.949937343597412,0.4953333333333383,-0.15733333333333377
3.0173003673553467,0.7666666666666657,-0.03866666666666063
3.0400993824005127,0.8659999999999997,0.27133333333332743
3.0647101402282715,1.140666666666661,0.09933333333333394
3.1149792671203613,1.3966666666666683,0.2746666666666613
3.1637024879455566,1.8373333333333335,0.25600000000000733
3.1876473426818848,2.140666666666668,0.4406666666666652
3.2371809482574463,2.442,0.30333333333333456
3.271577835083008,2.8099999999999987,0.3013333333333321
3.312659978866577,3.2266666666666666,0.36799999999999855
3.3586690425872803,3.336000000000002,0.41666666666666785
3.4108057022094727,3.5593333333333312,0.1093333333333355
3.4634053707122803,4.02666666666666,0.22333333333332916
3.492640972137451,4.0440000000000005,0.46733333333332894
3.523649215698242,3.9879999999999995,0.017333333333340306
3.564596176147461,3.6026666666666642,-0.05600000000000094
3.63228702545166,3.7713333333333345,-0.3853333333333353
3.6985507011413574,3.4273333333333333,0.1686666666666703
3.719792366027832,3.229333333333333,-0.3440000000000012
3.7384440898895264,3.3946666666666623,-0.1980000000000004
3.771589756011963,3.2026666666666657,0.16533333333332934
3.81616473197937,3.394000000000002,-0.19199999999999662
3.855738401412964,3.292000000000005,0.19133333333333624
3.9002788066864014,3.141333333333332,-0.10199999999999676
3.939958333969116,3.193999999999999,-0.15066666666667317
3.9835774898529053,3.110666666666667,0.052666666666667084
4.024440288543701,2.8200000000000003,-0.08333333333333215
4.071961879730225,2.5080000000000027,-0.29066666666666663
4.158141851425171,2.586000000000002,-0.3119999999999976
4.1913979053497314,2.490666666666666,0.0779999999999994
4.215524435043335,2.611333333333331,-0.09533333333333616
4.236469268798828,2.5853333333333346,0.12066666666666492
4.285602331161499,2.3866666666666667,-0.02599999999999625
