time,z1,z1_dot,z2,z2_dot
0.8303534984588623,9.75,-1.6666666666666667,9.0,-2.8125
0.8578760623931885,9.65,-3.0833333333333335,9.3,-4.3125
0.8925697803497314,9.85,-2.433333333333333,9.25,-1.5812499999999996
0.919933557510376,9.75,-1.6766666666666667,8.8,-1.3468750000000003
0.9449551105499268,9.25,-1.0333333333333334,8.25,-0.9749999999999996
0.9670052528381348,8.75,-0.5166666666666667,9.2,-0.36250000000000027
0.9954655170440674,9.2,-0.3,8.6,0.36874999999999947
1.0245952606201172,9.55,-0.08333333333333356,8.65,-0.28437499999999993
1.0691885948181152,9.65,0.06333333333333364,8.55,-0.03437499999999971
1.1169307231903076,9.4,0.11666666666666678,8.9,-0.0031249999999997113
1.1405019760131836,9.6,0.0400000000000001,8.9,0.109375
1.1851391792297363,15.0,0.0966666666666665,8.8,0.05937500000000007
1.2278337478637695,9.4,1.8399999999999999,9.35,-0.0249999999999998
1.2700743675231934,10.1,-0.4133333333333334,9.45,0.3343749999999994
1.3098928928375244,9.2,-0.17000000000000004,9.15,0.14687499999999964
1.3518128395080566,10.05,-0.5,9.55,-0.09374999999999956
1.392547607421875,9.55,-0.20333333333333303,8.8,0.2500000000000002
1.4378893375396729,9.8,-0.39999999999999974,9.1,-0.37187499999999984
1.4776957035064697,9.45,0.046666666666666856,9.05,0.04062499999999958
1.521263837814331,9.6,-0.09666666666666697,9.65,-0.015624999999999556
1.5625829696655273,9.35,-0.003333333333333499,8.7,0.27187499999999987
1.6018121242523193,9.25,-0.11333333333333352,8.6,-0.39062500000000067
1.6463992595672607,9.2,-0.1,8.95,-0.1656249999999999
1.6969578266143799,9.35,-0.09666666666666686,9.0,0.1343749999999997
1.7431652545928955,9.35,-0.006666666666666643,9.35,-0.037499999999999756
1.784597635269165,9.7,0.0,9.45,0.23749999999999993
1.8135459423065186,9.25,0.13333333333333322,8.85,0.17187499999999978
1.8528587818145752,9.45,-0.039999999999999855,8.65,-0.2687499999999998
1.8940191268920898,10.15,0.02666666666666657,8.7,-0.16874999999999962
1.9457409381866455,9.6,0.2433333333333336,8.55,-0.07187500000000047
1.9927525520324707,9.4,0.006666666666666643,8.75,-0.17499999999999927
2.0239226818084717,9.35,-0.07666666666666645,9.45,0.06562499999999982
2.0606935024261475,9.6,-0.07333333333333343,9.55,0.4187499999999995
2.105012893676758,9.8,0.0033333333333332624,9.7,0.19375000000000075
2.147437810897827,8.95,0.06000000000000026,9.05,0.2156249999999993
2.196774959564209,10.15,-0.20000000000000023,8.7,-0.23749999999999938
2.2653703689575195,9.6,0.24333333333333348,8.65,-0.28750000000000053
2.288147449493408,9.2,0.009999999999999905,9.1,-0.15624999999999967
2.311694383621216,8.5,-0.1400000000000002,8.6,0.1187499999999998
2.3605055809020996,8.65,-0.3466666666666666,8.45,-0.24687500000000018
2.4158618450164795,8.9,-0.2099999999999998,8.75,-0.12812500000000016
2.445645332336426,7.5,-0.10666666666666652,8.65,0.13437500000000024
2.4781970977783203,8.25,-0.49,9.25,-0.08124999999999971
2.5199785232543945,7.550000000000001,-0.1,9.2,0.3374999999999999
2.563817024230957,15.0,-0.2699999999999998,8.95,0.10937499999999967
2.6172587871551514,6.9,2.276666666666667,8.5,-0.08750000000000013
2.672593832015991,7.050000000000001,-0.8466666666666668,8.6,-0.23124999999999973
2.703770399093628,7.050000000000001,-0.6633333333333333,8.85,-0.06562500000000016
2.7342660427093506,6.6,-0.6333333333333331,8.75,0.07187500000000002
2.772914409637451,6.199999999999999,-0.7033333333333336,8.7,-0.053124999999999756
2.81390118598938,15.0,-0.7733333333333337,9.15,-0.0031250000000003775
2.87480092048645,6.449999999999999,2.7466666666666666,8.5,0.2625000000000005
2.935861587524414,6.4,-0.6433333333333333,8.75,-0.30000000000000004
2.976684808731079,6.4,-0.6199999999999997,8.35,0.06874999999999998
