time,z,z_dot
0.8719484806060791,31.328,0.0
0.898958683013916,27.656,-3.6719999999999997
0.917975902557373,23.984,-3.6719999999999997
0.9546670913696289,20.312,-3.6720000000000006
0.9881315231323242,16.64,-3.671999999999999
1.025554895401001,16.288,-3.6720000000000006
1.0753929615020752,16.020000000000003,-0.3520000000000003
1.1401290893554688,16.02,-0.26799999999999713
1.2080402374267578,16.02,-3.552713678800501e-15
1.2753701210021973,16.02,0.0
1.3543875217437744,16.372,0.0
1.4085612297058105,16.64,0.3520000000000003
1.4759950637817383,16.64,0.2680000000000007
1.566676378250122,16.64,0.0
1.6149804592132568,16.538,0.0
1.684173822402954,16.092,-0.10200000000000031
1.7567143440246582,15.82,-0.4460000000000015
1.8131489753723145,15.717999999999996,-0.27199999999999847
1.8759524822235107,15.271999999999998,-0.10200000000000387
1.9433071613311768,15.271999999999998,-0.44599999999999795
2.013770341873169,15.271999999999998,0.0
2.0770485401153564,15.097999999999999,0.0
2.1215577125549316,14.753999999999998,-0.1739999999999995
2.168410539627075,14.651999999999997,-0.3440000000000012
2.203608274459839,14.205999999999996,-0.10200000000000031
2.257688522338867,14.206,-0.4460000000000015
2.3195347785949707,13.758,3.552713678800501e-15
2.339427947998047,13.655999999999999,-0.4480000000000004
2.3679611682891846,13.310000000000002,-0.10200000000000031
2.422429323196411,13.309999999999999,-0.34599999999999653
2.4767727851867676,12.956000000000003,-3.552713678800501e-15
2.498328447341919,13.05,-0.35399999999999565
2.5360329151153564,13.152000000000001,0.09399999999999764
2.591449022293091,13.245999999999999,0.10200000000000031
2.6580684185028076,13.246000000000002,0.09399999999999764
2.681976318359375,13.152000000000001,3.552713678800501e-15
2.704571008682251,13.058,-0.0940000000000012
2.7441298961639404,12.61,-0.0940000000000012
2.7878246307373047,12.862000000000002,-0.4480000000000004
2.828359603881836,12.516000000000002,0.25200000000000244
2.8713762760162354,12.862000000000002,-0.3460000000000001
2.921175241470337,12.862000000000002,0.3460000000000001
2.97367525100708,13.207999999999998,0.0
3.0031895637512207,12.862000000000002,0.34599999999999653
3.0398271083831787,12.956,-0.34599999999999653
3.0807294845581055,12.61,0.09399999999999764
3.1194729804992676,12.610000000000003,-0.3460000000000001
3.1691534519195557,12.712,3.552713678800501e-15
3.2213566303253174,12.712,0.10199999999999676
3.2624435424804688,13.065999999999999,0.0
3.2894535064697266,13.065999999999999,0.3539999999999992
3.3325295448303223,13.514,0.0
3.371394395828247,13.514000000000003,0.4480000000000004
3.4137394428253174,13.962,3.552713678800501e-15
3.456264019012451,13.962,0.44799999999999685
3.4974706172943115,14.753999999999998,0.0
3.5399177074432373,14.753999999999998,0.791999999999998
3.59694766998291,14.753999999999998,0.0
3.650167942047119,14.753999999999998,0.0
3.6779420375823975,14.753999999999998,0.0
3.716226100921631,14.503999999999998,0.0
3.749330520629883,14.597999999999999,-0.25
3.787480354309082,14.597999999999999,0.0940000000000012
3.842866897583008,14.692,0.0
3.9075675010681152,14.692,0.0940000000000012
3.938493251800537,14.942,0.0
3.9580042362213135,14.942,0.25
4.000508546829224,14.942,0.0
4.043153524398804,14.942,0.0
4.0828330516815186,14.942,0.0
4.1236536502838135,14.692,0.0
4.1762855052948,14.692,-0.25
4.2496068477630615,14.692,0.0
4.278840065002441,14.597999999999999,0.0
4.301805019378662,14.692,-0.0940000000000012
4.345911502838135,14.942,0.0940000000000012
4.390023708343506,15.293999999999997,0.25
4.416112184524536,15.293999999999997,0.35199999999999676
4.469084024429321,15.294,0.0
4.509791374206543,15.294,3.552713678800501e-15
4.548232078552246,14.95,0.0
4.584937810897827,14.597999999999999,-0.3440000000000012
4.6358559131622314,14.597999999999999,-0.3520000000000003
4.709001064300537,14.597999999999999,0.0
4.739477872848511,14.503999999999998,0.0
4.760203123092651,14.149999999999999,-0.0940000000000012
4.791679859161377,14.055999999999997,-0.3539999999999992
4.834161281585693,14.056000000000001,-0.0940000000000012
4.882969617843628,14.056000000000001,3.552713678800501e-15
4.931408643722534,14.056000000000001,0.0
4.959775924682617,14.41,0.0
5.002514123916626,14.41,0.3539999999999992
5.043483018875122,14.41,0.0
5.084671258926392,14.41,0.0
5.128389596939087,14.41,0.0
5.167644262313843,14.41,0.0
5.213216066360474,14.41,0.0
5.250961065292358,14.753999999999998,0.0
5.303855657577515,15.199999999999996,0.34399999999999764
5.374384164810181,15.645999999999997,0.44599999999999795
5.395209074020386,15.989999999999998,0.4460000000000015
5.421243190765381,16.436,0.3440000000000012
5.459583044052124,16.436,0.4460000000000015
5.503445148468018,15.990000000000002,0.0
5.544333219528198,15.544,-0.44599999999999795
5.596449851989746,15.645999999999997,-0.4460000000000015
5.6684112548828125,15.293999999999997,0.10199999999999676
5.707094430923462,15.395999999999997,-0.3520000000000003
5.7274534702301025,15.489999999999998,0.10200000000000031
5.750684499740601,15.584,0.0940000000000012
5.807711839675903,15.482,0.0940000000000012
5.851359128952026,15.732,-0.10200000000000031
5.879233360290527,15.731999999999996,0.25
5.919773578643799,15.637999999999998,-3.552713678800501e-15
5.959304332733154,15.544,-0.09399999999999764
6.003803730010986,15.544,-0.09399999999999764
6.044922113418579,15.2,0.0
6.088677644729614,14.753999999999998,-0.3440000000000012
6.136014699935913,14.651999999999997,-0.4460000000000015
6.1847357749938965,14.651999999999997,-0.10200000000000031
6.212218284606934,14.308,0.0
6.255419492721558,13.859999999999996,-0.34399999999999764
6.295873403549194,13.411999999999999,-0.44800000000000395
6.335460424423218,13.514,-0.44799999999999685
6.380050420761108,13.514000000000003,0.10200000000000031
6.419457912445068,13.065999999999999,3.552713678800501e-15
6.471138000488281,12.968,-0.44800000000000395
6.524949789047241,12.869999999999997,-0.09799999999999898
6.559317588806152,12.323999999999998,-0.09800000000000253
6.58692741394043,11.777999999999999,-0.5459999999999994
6.631547212600708,11.332000000000004,-0.5459999999999994
6.671668767929077,10.984000000000002,-0.4459999999999944
6.728899955749512,10.984000000000002,-0.34800000000000253
6.79933762550354,10.877999999999997,0.0
6.826249122619629,10.431999999999999,-0.1060000000000052
6.852582931518555,10.780000000000001,-0.44599999999999795
6.881469011306763,10.681999999999999,0.34800000000000253
6.924776315689087,9.887999999999998,-0.09800000000000253
6.96422266960144,9.547999999999998,-0.7940000000000005
7.00893497467041,9.2,-0.33999999999999986
7.0517542362213135,8.405999999999999,-0.347999999999999
7.08865213394165,8.058,-0.7940000000000005
7.1333606243133545,8.058,-0.347999999999999
7.172473430633545,7.710000000000001,0.0
7.2154700756073,7.802000000000003,-0.347999999999999
7.267603635787964,7.8940000000000055,0.0920000000000023
7.321650743484497,7.986000000000001,0.0920000000000023
7.355831623077393,8.078000000000003,0.0919999999999952
7.3847901821136475,8.078000000000003,0.0920000000000023
7.424832820892334,8.160000000000004,0.0
7.467997312545776,7.969999999999999,0.08200000000000074
7.508541107177734,7.877999999999997,-0.19000000000000483
7.5494372844696045,8.133999999999997,-0.0920000000000023
7.611187696456909,8.134000000000004,0.2560000000000002
7.679569482803345,7.960000000000001,7.105427357601002e-15
7.700496435165405,8.405999999999999,-0.17400000000000304
7.721634387969971,8.580000000000002,0.44599999999999795
7.77736234664917,8.232,0.17400000000000304
7.837115049362183,8.232,-0.34800000000000253
7.857578992843628,8.232,0.0
7.886028289794922,8.330000000000005,0.0
7.925184965133667,8.248000000000001,0.09800000000000608
7.968100547790527,8.248000000000001,-0.08200000000000429
8.0193452835083,8.693999999999999,0.0
8.07326364517212,8.786000000000001,0.44599999999999795
8.11232614517212,8.432000000000006,0.0920000000000023
8.137084722518921,8.431999999999999,-0.35399999999999565
8.177735567092896,8.432000000000006,-7.105427357601002e-15
8.215618133544922,8.078000000000003,7.105427357601002e-15
8.261355638504028,8.078000000000003,-0.35400000000000276
8.300853490829468,8.077999999999996,0.0
8.344096183776855,7.986000000000001,-7.105427357601002e-15
8.384772300720215,7.986000000000001,-0.0919999999999952
8.441817998886108,7.893999999999998,0.0
8.51079511642456,7.353999999999996,-0.0920000000000023
8.541841983795166,6.905999999999999,-0.5400000000000027
8.571442127227783,6.550000000000001,-0.44799999999999685
8.592911720275879,6.101999999999997,-0.3559999999999981
8.636948347091675,5.745999999999999,-0.44800000000000395
8.676993370056152,5.838000000000001,-0.3559999999999981
8.719704151153564,5.745999999999999,0.0920000000000023
8.769971370697021,5.6540000000000035,-0.0920000000000023
8.840360403060913,5.746000000000002,-0.0919999999999952
8.871522188186646,5.745999999999999,0.09199999999999875
8.894824028015137,5.830000000000002,-3.552713678800501e-15
8.928723335266113,6.278000000000002,0.08400000000000318
8.968090772628784,6.524000000000001,0.4480000000000004
9.014672994613647,6.782,0.24599999999999866
9.052356243133545,6.689999999999998,0.2579999999999991
9.098902225494385,6.863999999999997,-0.0920000000000023
9.136550188064575,6.863999999999997,0.1739999999999995
9.181727647781372,7.065999999999995,0.0
9.219363689422607,7.163999999999998,0.20199999999999818
9.27055048942566,7.960000000000001,0.09800000000000253
9.332361221313477,8.405999999999999,0.7960000000000029
9.355305433273315,8.498000000000001,0.44599999999999795
9.389816761016846,8.590000000000003,0.0920000000000023
9.429976224899292,9.036000000000001,0.0920000000000023
9.471442222595215,9.482000000000003,0.44599999999999795
9.514817476272583,9.672,0.4460000000000015
9.570277214050293,10.117999999999999,0.18999999999999773
9.62316346168518,10.472000000000001,0.44599999999999795
9.661264419555664,10.918,0.35400000000000276
9.685707569122314,11.016000000000002,0.44599999999999795
9.7196364402771,11.272000000000002,0.09800000000000253
9.765597105026245,11.271999999999998,0.2560000000000002
9.804872751235962,11.363999999999997,-3.552713678800501e-15
9.855606317520142,11.009999999999998,0.09199999999999875
9.92133903503418,10.564000000000004,-0.3539999999999992
9.95665168762207,10.308000000000003,-0.4459999999999944
9.985918521881104,10.216000000000001,-0.2560000000000002
10.01811695098877,10.124000000000002,-0.0920000000000023
10.057001829147339,9.677999999999997,-0.09199999999999875
10.096124410629272,9.677999999999997,-0.44600000000000506
10.141011714935303,9.586000000000002,0.0
10.196519613265991,9.586000000000002,-0.0919999999999952
10.249744176864624,9.586000000000002,0.0
10.287040710449219,9.940000000000001,0.0
10.309058427810669,9.940000000000001,0.3539999999999992
10.350074052810669,9.940000000000001,0.0
10.404442071914673,9.940000000000001,0.0
10.455354452133179,10.032,0.0
10.484522819519043,10.123999999999999,0.09199999999999875
10.517590045928955,10.215999999999998,0.09199999999999875
10.556904315948486,10.216000000000001,0.09199999999999875
10.599314212799072,10.216000000000001,3.552713678800501e-15
10.640540361404419,10.124000000000002,0.0
10.702579498291016,10.032,-0.09199999999999875
10.76037335395813,10.386,-0.0920000000000023
10.790486812591553,10.478000000000002,0.3539999999999992
10.814100742340088,10.57,0.0920000000000023
10.848766326904297,11.015999999999998,0.09199999999999875
10.893338203430176,11.108,0.44599999999999795
10.93358302116394,11.108000000000004,0.0920000000000023
10.98730182647705,11.015999999999998,3.552713678800501e-15
11.045375347137451,11.015999999999998,-0.09200000000000585
11.080243349075317,11.016000000000002,0.0
11.103235244750977,10.924,3.552713678800501e-15
11.148851871490479,10.478000000000002,-0.0920000000000023
11.1938316822052,10.478000000000002,-0.44599999999999795
11.250521421432495,10.386000000000003,0.0
11.287806510925293,10.032,-0.09199999999999875
11.323597192764282,10.123999999999999,-0.35400000000000276
11.370084047317505,10.215999999999998,0.09199999999999875
11.396293878555298,10.308,0.09199999999999875
11.434993982315063,10.399999999999999,0.0920000000000023
11.476316928863525,10.308000000000003,0.09199999999999875
11.51686978340149,10.216000000000001,-0.0919999999999952
11.561175107955933,10.124000000000002,-0.0920000000000023
11.600618124008179,10.032,-0.09199999999999875
11.645442485809326,9.940000000000001,-0.0920000000000023
11.684882640838623,9.940000000000001,-0.09199999999999875
11.727877378463745,9.940000000000001,0.0
11.768887758255005,9.940000000000001,0.0
11.81969428062439,9.585999999999999,0.0
11.879611253738403,9.488,-0.35400000000000276
11.910288572311401,9.488,-0.09799999999999898
11.937167167663574,9.134000000000004,0.0
11.977027177810669,8.780000000000001,-0.35399999999999565
12.02150845527649,9.133999999999997,-0.35400000000000276
12.062428951263428,9.134000000000004,0.35399999999999565
12.10342264175415,8.958000000000006,7.105427357601002e-15
12.164120435714722,8.865999999999996,-0.17599999999999838
12.233450651168823,8.774000000000001,-0.09200000000000941
12.260746002197266,8.327999999999996,-0.0919999999999952
12.280480861663818,8.072000000000003,-0.44600000000000506
12.314105749130249,7.8940000000000055,-0.2559999999999931
12.35216474533081,7.8940000000000055,-0.17799999999999727
12.396459579467773,7.893999999999998,0.0
12.436447858810425,7.893999999999998,-7.105427357601002e-15
12.483028173446655,7.624000000000002,0.0
12.53218126296997,7.532000000000004,-0.269999999999996
12.605062007904053,7.532000000000004,-0.09199999999999875
12.652162075042725,7.532,0.0
12.673261880874634,7.532,-3.552713678800501e-15
12.695553541183472,7.710000000000001,0.0
12.729161262512207,7.612000000000002,0.17800000000000082
12.772650480270386,7.612000000000002,-0.09799999999999898
12.81337857246399,7.612000000000002,0.0
12.85554575920105,7.612000000000002,0.0
12.90855860710144,7.704000000000001,0.0
12.96527647972107,7.802000000000003,0.09199999999999875
12.993433475494385,7.624000000000002,0.09800000000000253
13.020729780197144,7.971999999999998,-0.17800000000000082
13.065008640289307,8.418000000000006,0.3479999999999954
13.10543179512024,8.418,0.4460000000000086
13.158955574035645,8.510000000000002,-7.105427357601002e-15
13.211923360824585,9.133999999999997,0.0920000000000023
13.24036717414856,8.878000000000004,0.6239999999999952
13.272766828536987,8.877999999999997,-0.2559999999999931
13.313472509384155,8.877999999999997,-7.105427357601002e-15
13.365759372711182,8.878000000000004,0.0
13.426498413085938,8.524000000000001,7.105427357601002e-15
13.449843883514404,8.524000000000001,-0.35400000000000276
13.491605043411255,8.170000000000005,0.0
13.529346466064453,8.170000000000005,-0.35399999999999565
13.565871477127075,8.170000000000005,0.0
13.61409306526184,8.170000000000005,0.0
13.658653020858765,8.170000000000005,0.0
13.6886727809906,8.170000000000005,0.0
13.733760118484497,8.425999999999998,0.0
13.772570133209229,8.425999999999998,0.2559999999999931
13.816860437393188,8.334000000000003,0.0
13.857894897460938,8.687999999999999,-0.0919999999999952
13.91122841835022,8.596000000000004,0.35399999999999565
13.963685512542725,8.339999999999996,-0.0919999999999952
14.000674724578857,8.340000000000003,-0.25600000000000733
14.024487018585205,8.431999999999999,7.105427357601002e-15
14.080305099487305,8.078000000000003,0.0919999999999952
14.119544267654419,8.170000000000005,-0.35399999999999565
14.153147459030151,8.170000000000005,0.0920000000000023
14.19361138343811,8.170000000000005,0.0
14.23202109336853,8.170000000000005,0.0
14.276703357696533,8.170000000000005,0.0
14.315510272979736,8.170000000000005,0.0
14.356159687042236,8.170000000000005,0.0
14.400376796722412,8.170000000000005,0.0
14.440518617630005,8.170000000000005,0.0
14.483234882354736,8.078000000000003,0.0
14.52606463432312,7.986000000000001,-0.0920000000000023
14.567314624786377,7.986000000000001,-0.0920000000000023
14.61760139465332,7.986000000000001,0.0
14.683208227157593,7.986000000000001,0.0
14.720895051956177,7.986000000000001,0.0
14.74524998664856,8.078000000000003,0.0
14.777330160140991,8.078000000000003,0.0920000000000023
14.821135759353638,7.986000000000001,0.0
14.860074520111084,7.893999999999998,-0.0920000000000023
14.901634454727173,8.340000000000003,-0.0920000000000023
14.946081638336182,8.596000000000004,0.44600000000000506
14.98305892944336,8.596000000000004,0.2560000000000002
15.027490139007568,8.687999999999999,0.0
15.076602697372437,8.780000000000001,0.0919999999999952
15.139327764511108,8.334000000000003,0.0920000000000023
