time,z1,z1_dot,z2,z2_dot
0.8299565315246582,26.0,0.0,24.35,0.0
0.8529741764068604,26.05,-9.0,24.5,-10.65
0.883946418762207,25.85,0.05000000000000071,24.65,0.15000000000000036
0.915327787399292,25.65,-0.20000000000000107,23.95,0.15000000000000036
0.9449481964111328,25.95,-0.1999999999999993,24.25,-0.7000000000000011
0.9676110744476318,26.05,0.29999999999999893,24.0,0.3000000000000007
0.9876654148101807,26.15,0.10000000000000142,24.35,-0.25
1.0206902027130127,25.6,0.09999999999999964,24.4,0.34999999999999964
1.0598409175872803,26.0,-0.5500000000000007,23.6,0.05000000000000071
1.1004173755645752,25.3,0.40000000000000036,24.05,-0.8000000000000007
1.1531963348388672,35.0,-0.6999999999999993,24.15,0.45000000000000107
1.1924736499786377,25.2,9.7,24.3,0.09999999999999964
1.2254397869110107,25.25,-9.8,24.25,0.15000000000000036
1.2760839462280273,24.65,0.05000000000000071,24.0,-0.05000000000000071
1.3202812671661377,24.8,-0.5999999999999996,23.85,-0.25
1.3575241565704346,24.5,0.15000000000000036,23.85,-0.15000000000000036
1.393503189086914,24.5,-0.3000000000000007,23.35,0.0
1.445488691329956,24.5,0.0,23.35,-0.5
1.4922964572906494,23.7,0.0,22.3,0.0
1.5205676555633545,24.15,-0.8000000000000007,22.8,-1.049999999999999
1.5723319053649902,24.2,0.45000000000000107,22.4,0.5
1.612612247467041,23.75,0.049999999999998934,20.95,-0.40000000000000036
1.647151231765747,23.7,-0.4499999999999993,23.0,-1.450000000000001
1.7008438110351562,23.8,-0.05000000000000071,21.1,2.0500000000000007
1.7461128234863281,23.15,0.10000000000000142,22.4,-1.9000000000000004
1.7695472240447998,23.15,-0.6500000000000004,21.3,1.3000000000000007
1.8252568244934082,22.6,0.0,21.4,-1.0999999999999996
1.8644211292266846,22.95,-0.5500000000000007,22.45,0.09999999999999964
1.8929054737091064,22.2,0.34999999999999964,22.4,1.049999999999999
1.936851978302002,22.2,-0.75,22.4,-0.049999999999998934
1.9755113124847412,22.0,0.0,22.15,0.0
2.043638229370117,35.0,-0.1999999999999993,22.5,-0.25
2.1006648540496826,35.0,13.0,23.2,0.34999999999999964
2.125499963760376,22.25,0.0,23.45,0.6999999999999993
2.1542677879333496,21.95,-12.75,23.25,0.25
2.1893739700317383,21.0,-0.3000000000000007,23.3,-0.1999999999999993
2.229329824447632,20.9,-0.9499999999999993,23.4,0.05000000000000071
2.2696526050567627,19.7,-0.09999999999999964,24.0,0.09999999999999964
2.31177020072937,19.65,-1.200000000000001,23.15,0.5999999999999996
2.3684306144714355,19.6,-0.049999999999998934,24.45,-0.8499999999999996
2.4302093982696533,20.1,-0.05000000000000071,35.0,1.299999999999999
2.4502289295196533,19.35,0.5,35.0,10.55
2.4950156211853027,19.85,-0.75,35.0,0.0
2.528583288192749,19.5,0.5,35.0,0.0
2.5643811225891113,19.45,-0.34999999999999964,35.0,0.0
2.6116883754730225,19.05,-0.05000000000000071,35.0,0.0
2.655752420425415,18.1,-0.3999999999999986,35.0,0.0
2.6896915435791016,18.8,-0.9499999999999993,35.0,0.0
2.7271523475646973,20.25,0.6999999999999993,35.0,0.0
2.7710516452789307,18.45,1.4499999999999993,35.0,0.0
2.821958541870117,19.25,-1.8000000000000007,35.0,0.0
2.8766703605651855,19.2,0.8000000000000007,35.0,0.0
2.9022586345672607,19.25,-0.05000000000000071,35.0,0.0
2.952890396118164,18.15,0.05000000000000071,35.0,0.0
2.993126630783081,19.05,-1.1000000000000014,35.0,0.0
3.0213890075683594,19.2,0.9000000000000021,35.0,0.0
3.0614449977874756,18.25,0.14999999999999858,35.0,0.0
3.104264736175537,18.45,-0.9499999999999993,35.0,0.0
3.1472690105438232,19.35,0.1999999999999993,35.0,0.0
3.1885147094726562,18.95,0.9000000000000004,35.0,0.0
3.2322559356689453,18.75,-0.40000000000000036,35.0,0.0
3.272500991821289,17.6,-0.1999999999999993,35.0,0.0
3.3117823600769043,19.5,-1.1499999999999986,35.0,0.0
3.355750799179077,18.75,1.8999999999999986,35.0,0.0
3.3957440853118896,18.1,-0.75,35.0,0.0
3.43835711479187,17.45,-0.6499999999999986,35.0,0.0
3.4796600341796875,17.95,-0.6500000000000021,35.0,0.0
3.5286448001861572,18.55,0.5,35.0,0.0
3.597562074661255,18.85,0.6000000000000014,35.0,0.0
3.628779172897339,17.95,0.3000000000000007,35.0,0.0
3.653215169906616,17.8,-0.9000000000000021,35.0,0.0
3.7048728466033936,19.15,-0.14999999999999858,35.0,0.0
3.742656946182251,18.9,1.3499999999999996,35.0,0.0
3.777773857116699,19.5,-0.2500000000000018,35.0,0.0
3.825225830078125,19.9,0.6000000000000014,35.0,0.0
3.8680174350738525,19.7,0.40000000000000036,35.0,0.0
3.9067435264587402,19.1,-0.20000000000000107,35.0,0.0
3.9412641525268555,19.9,-0.5999999999999996,35.0,0.0
3.983487129211426,19.85,0.8000000000000007,34.15,0.0
4.024464845657349,19.8,-0.05000000000000071,32.85,-0.85
4.063408851623535,19.75,-0.049999999999998934,30.75,-1.2999999999999998
4.105659484863281,19.95,-0.05000000000000071,28.95,-2.1
4.147657632827759,20.35,0.1999999999999993,26.6,-1.7999999999999998
4.191432476043701,20.35,0.40000000000000036,22.3,-2.3500000000000005
4.236344814300537,20.05,0.0,19.5,-4.299999999999999
4.276727676391602,20.05,-0.29999999999999893,19.15,-2.8000000000000007
4.330713748931885,19.55,0.0,19.65,-0.34999999999999964
4.370226621627808,19.35,-0.5,20.1,0.5
4.402817726135254,20.2,-0.20000000000000107,21.05,0.4499999999999993
4.44007134437561,19.5,0.8499999999999996,21.2,0.9500000000000011
4.50374960899353,19.5,-0.6999999999999993,21.05,0.14999999999999858
4.543726682662964,18.1,0.0,21.8,-0.14999999999999858
4.569337844848633,19.25,-1.3999999999999986,22.85,0.75
4.607051134109497,18.65,1.1499999999999986,23.2,1.049999999999999
4.652601957321167,18.2,-0.6000000000000014,24.05,0.34999999999999964
4.693783521652222,19.4,-0.4499999999999993,24.8,0.8500000000000014
4.7391602993011475,18.5,1.200000000000001,25.8,0.75
4.775362491607666,18.85,-0.9000000000000004,25.1,1.0
4.819091081619263,18.45,0.3500000000000014,24.4,-0.7000000000000011
4.8595194816589355,19.5,-0.40000000000000213,24.25,-0.6999999999999993
4.8994951248168945,18.0,1.0500000000000007,25.05,-0.15000000000000036
4.944760799407959,19.65,-1.5,24.1,0.8000000000000007
4.985016107559204,18.6,1.6500000000000004,23.7,-0.9500000000000011
5.0282886028289795,19.75,-1.049999999999999,23.4,-0.40000000000000036
5.067417144775391,19.75,1.1499999999999986,24.1,-0.29999999999999893
5.1118035316467285,18.55,0.0,23.9,0.6999999999999993
5.152517795562744,19.3,-1.1999999999999993,23.65,-0.1999999999999993
5.192875385284424,19.9,0.75,23.15,-0.25
5.236891031265259,20.0,0.5999999999999996,23.05,-0.5
5.277294397354126,19.25,0.09999999999999964,23.2,-0.09999999999999964
5.324342489242554,19.7,-0.75,23.2,0.14999999999999858
5.358914613723755,20.95,0.4499999999999993,22.65,0.0
5.405099630355835,19.85,1.25,22.8,-0.5499999999999989
5.443622827529907,20.9,-1.0999999999999996,22.55,0.15000000000000036
5.492928981781006,20.05,1.0500000000000007,22.65,-0.25
5.532299280166626,20.0,-0.8499999999999996,21.85,0.09999999999999964
5.572314262390137,20.15,-0.05000000000000071,22.2,-0.8000000000000007
5.611427307128906,20.05,0.15000000000000036,23.0,0.34999999999999964
5.653517484664917,20.35,-0.09999999999999964,23.05,0.8000000000000007
5.695602893829346,20.45,0.29999999999999893,22.3,0.05000000000000071
5.736672878265381,18.75,0.09999999999999964,21.45,-0.75
5.781033754348755,19.65,-1.6999999999999993,21.7,-0.8500000000000014
5.821234226226807,19.05,0.9000000000000004,21.8,0.25
5.8721911907196045,19.15,-0.5999999999999996,22.35,0.10000000000000142
5.925569295883179,19.2,0.09999999999999964,22.75,0.5499999999999989
5.955742120742798,18.6,0.049999999999998934,21.45,0.40000000000000036
5.989900827407837,19.05,-0.5999999999999979,21.5,-1.3000000000000007
6.027017831802368,19.5,0.4499999999999993,22.7,0.05000000000000071
6.070441484451294,18.45,0.4499999999999993,21.8,1.1999999999999993
6.119765281677246,17.7,-1.0500000000000007,22.85,-0.8999999999999986
6.1674299240112305,17.25,-0.75,22.75,1.049999999999999
6.195321559906006,17.05,-0.4499999999999993,21.85,-0.09999999999999964
6.236169338226318,17.45,-0.1999999999999993,23.2,-0.9000000000000004
6.27937650680542,16.9,0.3999999999999986,23.05,1.3499999999999996
6.327899932861328,16.35,-0.5500000000000007,24.25,-0.14999999999999858
6.378427505493164,15.8,-0.5499999999999972,24.45,1.1999999999999993
6.421229600906372,18.05,-0.5500000000000007,24.0,0.1999999999999993
6.451536417007446,17.3,2.25,23.7,-0.4499999999999993
6.488564968109131,16.75,-0.75,23.85,-0.3000000000000007
6.5473456382751465,17.25,-0.5500000000000007,24.0,0.15000000000000036
6.603957891464233,16.45,0.5,23.7,0.15000000000000036
6.629462718963623,16.15,-0.8000000000000007,25.0,-0.3000000000000007
6.655308485031128,16.8,-0.3000000000000007,24.6,1.3000000000000007
6.70717716217041,17.8,0.6500000000000021,24.0,-0.40000000000000036
6.751716136932373,18.2,1.0,23.6,-0.5999999999999996
6.779419183731079,16.75,0.3999999999999986,24.05,-0.40000000000000036
6.823856592178345,15.95,-1.4499999999999993,24.6,0.45000000000000107
6.864345073699951,16.3,-0.8000000000000007,23.95,0.5499999999999989
6.909153938293457,17.25,0.3500000000000014,23.6,-0.6500000000000004
6.947009801864624,15.399999999999999,0.9499999999999993,24.7,-0.34999999999999964
6.987573862075806,15.350000000000001,-1.8500000000000014,23.9,1.0999999999999996
7.033366441726685,15.3,-0.04999999999999716,24.75,-0.7999999999999989
7.072184324264526,14.850000000000001,-0.05000000000000071,24.0,0.8499999999999996
7.117589235305786,15.0,-0.4499999999999993,24.1,-0.75
7.155580759048462,14.95,0.14999999999999858,24.6,0.09999999999999964
7.202436208724976,15.3,-0.05000000000000071,24.1,0.5
7.239482641220093,15.5,0.3500000000000014,24.1,-0.5
7.283829212188721,15.25,0.1999999999999993,24.1,0.0
7.323558330535889,15.55,-0.25,24.55,0.0
7.374975204467773,14.850000000000001,0.3000000000000007,24.3,0.45000000000000107
7.425541400909424,15.399999999999999,-0.6999999999999993,24.55,-0.25
7.450762033462524,15.399999999999999,0.5499999999999972,24.9,0.25
7.492473363876343,14.7,0.0,25.3,0.34999999999999964
7.55238676071167,14.95,-0.6999999999999993,24.85,0.40000000000000036
7.608991622924805,13.45,0.25,24.65,-0.45000000000000107
7.6340882778167725,14.649999999999999,-1.5,24.7,-0.1999999999999993
7.659942150115967,13.5,1.1999999999999993,24.8,0.049999999999998934
7.702330827713013,13.2,-1.1499999999999986,25.2,0.10000000000000142
7.739789247512817,12.75,-0.3000000000000007,24.75,0.3999999999999986
7.785815000534058,11.8,-0.4499999999999993,24.5,-0.4499999999999993
7.823701858520508,11.399999999999999,-0.9499999999999993,24.05,-0.25
7.869451284408569,10.75,-0.40000000000000213,24.0,-0.4499999999999993
7.907475233078003,11.25,-0.6499999999999986,24.5,-0.05000000000000071
7.957279443740845,9.95,0.5,23.3,0.5
8.008765697479248,11.399999999999999,-1.3000000000000007,24.35,-1.1999999999999993
8.055572748184204,11.05,1.4499999999999993,23.75,1.049999999999999
8.075482845306396,11.100000000000001,-0.34999999999999787,23.3,-0.5999999999999996
8.116413831710815,11.0,0.05000000000000071,24.5,-0.4499999999999993
8.159894227981567,11.149999999999999,-0.10000000000000142,22.9,1.1999999999999993
8.200248003005981,12.100000000000001,0.14999999999999858,23.65,-1.5999999999999996
8.24406886100769,12.399999999999999,0.9500000000000028,22.75,0.75
8.285591840744019,12.55,0.29999999999999716,24.15,-0.9000000000000004
8.328285932540894,14.05,0.15000000000000213,23.35,1.4000000000000004
8.368776798248291,14.45,1.5,22.0,-0.8000000000000007
8.411843538284302,15.149999999999999,0.3999999999999986,22.85,-1.3499999999999996
8.454086303710938,14.100000000000001,0.6999999999999993,35.0,0.8499999999999996
8.491933822631836,13.95,-1.0499999999999972,21.5,12.15
8.5511634349823,15.149999999999999,-0.15000000000000213,21.5,-13.5
8.601747751235962,14.350000000000001,1.1999999999999993,20.95,0.0
8.634554386138916,14.149999999999999,-0.7999999999999972,21.3,-0.5500000000000007
8.660072088241577,14.3,-0.20000000000000284,20.9,0.3500000000000014
8.7279794216156,13.7,0.15000000000000213,35.0,-0.40000000000000036
8.753744840621948,13.45,-0.6000000000000014,35.0,14.1
8.794897556304932,13.5,-0.25,35.0,0.0
8.82878828048706,13.05,0.05000000000000071,20.65,0.0
8.874017000198364,12.649999999999999,-0.4499999999999993,20.35,-14.35
8.911811113357544,11.850000000000001,-0.40000000000000213,20.9,-0.3000000000000007
8.953062057495117,12.350000000000001,-0.7999999999999972,35.0,0.5500000000000007
8.99516224861145,11.2,0.5,20.8,14.1
9.036063432693481,11.350000000000001,-1.1500000000000021,20.35,-14.2
