time,z,z_dot
0.9425253868103027,20.326666666666668,0.0
0.9701876640319824,12.428,-9.673333333333334
0.9947278499603271,6.655999999999999,-7.898666666666665
1.016115427017212,2.6453333333333333,-5.772000000000002
1.0444276332855225,0.4506666666666703,-4.0106666666666655
1.0825705528259277,0.4226666666666645,-2.194666666666663
1.105818510055542,0.26000000000000156,-0.028000000000005798
1.1403183937072754,0.1306666666666665,-0.16266666666666296
1.1823325157165527,0.06666666666666643,-0.12933333333333508
1.2253713607788086,0.03333333333333499,-0.06400000000000006
1.2759199142456055,-0.33333333333333215,-0.03333333333333144
1.3260700702667236,-0.6000000000000014,-0.36666666666666714
1.3503963947296143,-0.8000000000000007,-0.26666666666666927
1.3910818099975586,-1.1133333333333333,-0.1999999999999993
1.4354538917541504,-1.4973333333333372,-0.3133333333333326
1.4749550819396973,-1.7440000000000033,-0.3840000000000039
1.514634609222412,-1.913333333333334,-0.24666666666666615
1.5700464248657227,-1.8466666666666711,-0.16933333333333067
1.6248970031738281,-1.7440000000000033,0.06666666666666288
1.6601612567901611,-1.4746666666666677,0.1026666666666678
1.6826682090759277,-1.6066666666666691,0.26933333333333564
1.7274391651153564,-1.3999999999999986,-0.13200000000000145
1.7669041156768799,-1.5946666666666687,0.20666666666667055
1.811142921447754,-1.4239999999999995,-0.1946666666666701
1.8621606826782227,-1.621333333333336,0.1706666666666692
1.9129955768585205,-1.4200000000000017,-0.19733333333333647
1.9359724521636963,-1.4533333333333331,0.20133333333333425
1.9755184650421143,-1.4533333333333331,-0.03333333333333144
2.0207808017730713,-1.3200000000000003,0.0
2.061518430709839,-1.5133333333333319,0.13333333333333286
2.1047286987304688,-1.541333333333334,-0.19333333333333158
2.1533379554748535,-1.3706666666666685,-0.028000000000002245
2.2208642959594727,-1.2346666666666657,0.17066666666666563
2.2557871341705322,-1.1333333333333329,0.13600000000000279
2.2777440547943115,-1.033333333333335,0.10133333333333283
2.311063051223755,-1.0,0.09999999999999787
2.3515613079071045,-1.0,0.03333333333333499
2.3933229446411133,-0.8333333333333321,0.0
2.4449236392974854,-0.6999999999999993,0.16666666666666785
2.5094852447509766,-0.7666666666666657,0.13333333333333286
2.539158344268799,-0.8333333333333321,-0.06666666666666643
2.5630204677581787,-0.8999999999999986,-0.06666666666666643
2.610964298248291,-0.966666666666665,-0.06666666666666643
2.6606028079986572,-1.0,-0.06666666666666643
2.6924047470092773,-1.0,-0.03333333333333499
2.7254326343536377,-0.6733333333333356,0.0
2.771165370941162,-0.738666666666667,0.32666666666666444
2.811051607131958,-0.8039999999999985,-0.06533333333333147
2.854938507080078,-0.8693333333333335,-0.06533333333333147
2.904540777206421,-0.934666666666665,-0.06533333333333502
2.973024606704712,-1.0,-0.06533333333333147
3.0010976791381836,-1.0,-0.06533333333333502
3.0238006114959717,-0.6666666666666679,0.0
3.0633530616760254,-0.5666666666666664,0.33333333333333215
3.1035361289978027,-0.6666666666666679,0.10000000000000142
3.147021770477295,-0.43333333333333357,-0.10000000000000142
3.197584629058838,-0.2666666666666657,0.23333333333333428
3.2446701526641846,-0.16666666666666785,0.16666666666666785
3.292508602142334,-0.3999999999999986,0.09999999999999787
3.312713146209717,-0.2666666666666657,-0.23333333333333073
3.365466356277466,-0.1999999999999993,0.13333333333333286
3.4135069847106934,-0.3000000000000007,0.06666666666666643
3.4504406452178955,-0.1999999999999993,-0.10000000000000142
3.479785919189453,-0.10000000000000142,0.10000000000000142
3.5352225303649902,-0.06666666666666643,0.09999999999999787
3.5877318382263184,-0.1999999999999993,0.03333333333333499
3.612746238708496,-0.14000000000000057,-0.13333333333333286
3.6468615531921387,-0.27199999999999847,0.05999999999999872
3.6953952312469482,-0.20400000000000063,-0.1319999999999979
3.754002094268799,-0.13600000000000279,0.06799999999999784
3.78029203414917,-0.06799999999999784,0.06799999999999784
3.8147759437561035,-0.03333333333333499,0.06800000000000495
3.8559558391571045,0.0,0.03466666666666285
3.89874529838562,0.0,0.03333333333333499
3.9413390159606934,-0.006666666666667709,0.0
3.9827804565429688,-0.005333333333332746,-0.006666666666667709
4.023884296417236,-0.004000000000001336,0.0013333333333349628
4.062572956085205,-0.002666666666666373,0.0013333333333314101
4.106954574584961,0.33200000000000074,0.0013333333333349628
4.148506164550781,0.6000000000000014,0.3346666666666671
4.194831848144531,0.8000000000000007,0.2680000000000007
4.232100009918213,0.6000000000000014,0.1999999999999993
4.274628400802612,0.3999999999999986,-0.1999999999999993
4.331127643585205,0.1999999999999993,-0.20000000000000284
4.388656854629517,0.3999999999999986,-0.1999999999999993
4.413115739822388,0.2666666666666657,0.1999999999999993
4.441030979156494,0.5266666666666637,-0.13333333333333286
4.482107877731323,0.3879999999999981,0.259999999999998
4.522753715515137,0.4106666666666676,-0.1386666666666656
4.56740927696228,0.5693333333333293,0.0226666666666695
4.607525110244751,0.7306666666666644,0.15866666666666163
4.651066780090332,0.8279999999999994,0.1613333333333351
4.6929099559783936,0.9266666666666659,0.09733333333333505
4.741301774978638,0.783333333333335,0.09866666666666646
4.7960193157196045,0.4753333333333316,-0.14333333333333087
4.8582634925842285,0.2359999999999971,-0.3080000000000034
4.877859830856323,0.4086666666666616,-0.2393333333333345
4.898836374282837,0.23799999999999955,0.17266666666666453
4.952345132827759,0.13600000000000279,-0.17066666666666208
5.004950284957886,-0.2626666666666644,-0.10199999999999676
5.027029752731323,-0.25533333333333275,-0.39866666666666717
5.066791296005249,-0.25,0.0073333333333316375
5.11210036277771,-0.17133333333333312,0.005333333333332746
5.151132822036743,-0.42933333333333223,0.07866666666666688
5.190999984741211,-0.29066666666666663,-0.2579999999999991
5.235656976699829,-0.5480000000000018,0.1386666666666656
5.275018692016602,-0.40800000000000125,-0.2573333333333352
5.329168319702148,-0.27066666666666706,0.14000000000000057
5.373373508453369,-0.13466666666666427,0.1373333333333342
5.411775350570679,-0.06666666666666643,0.13600000000000279
5.445037841796875,0.0,0.06799999999999784
5.4946129322052,0.0,0.06666666666666643
5.560650587081909,0.0,0.0
5.594539403915405,0.0,0.0
5.619720935821533,-0.006666666666667709,0.0
5.651756525039673,-0.012000000000000455,-0.006666666666667709
5.705505847930908,0.31066666666666976,-0.005333333333332746
5.741015672683716,0.5693333333333293,0.3226666666666702
5.779442548751831,0.7639999999999993,0.2586666666666595
5.819646835327148,0.8946666666666694,0.1946666666666701
5.862659931182861,0.6166666666666671,0.13066666666667004
