time,z1,z1_dot,z2,z2_dot
0.802593469619751,14.7,-1.6666666666666667,13.35,-2.8125
0.8433656692504883,20.0,-3.1,12.8,-4.678125
0.8715369701385498,14.35,-0.6466666666666666,12.35,-2.1812499999999995
0.8923594951629639,20.0,-2.1966666666666668,12.1,-1.8125000000000004
0.9137563705444336,12.8,0.3966666666666666,11.4,-1.125
0.9354636669158936,12.65,-1.6700000000000002,11.6,-0.5656249999999996
0.9525706768035889,12.55,-1.2399999999999995,12.35,-0.1062500000000004
0.9783456325531006,20.0,-1.1366666666666665,12.65,0.34062499999999996
1.0168824195861816,20.0,1.8433333333333333,12.75,0.2468750000000004
1.062612533569336,13.6,1.4666666666666666,12.5,0.23124999999999984
1.1002545356750488,13.9,-0.6666666666666667,12.75,0.009375000000000022
1.1395041942596436,14.35,-0.6199999999999999,12.45,0.14375000000000004
1.185776710510254,14.2,-0.5533333333333336,13.2,-0.14062500000000044
1.2255859375,13.75,-0.7233333333333335,13.1,0.36562499999999987
1.2661137580871582,13.5,-0.4866666666666666,12.5,0.07812500000000011
1.3257851600646973,14.05,-0.15333333333333327,13.05,-0.2999999999999998
1.3739795684814453,13.85,0.03666666666666695,13.1,0.2781250000000005
1.3960375785827637,13.35,-0.0400000000000001,12.2,0.04374999999999962
1.4356377124786377,13.65,-0.17333333333333342,13.8,-0.5031250000000003
1.4796311855316162,13.85,-0.01666666666666655,12.05,0.8062500000000007
1.5154972076416016,13.75,0.056666666666666525,12.65,-0.7906249999999999
1.5606963634490967,13.6,0.0,12.25,0.09687499999999993
1.5998566150665283,13.8,-0.030000000000000072,11.9,-0.1312500000000001
1.6460213661193848,13.7,0.053333333333333614,12.75,-0.4156249999999999
1.683539867401123,13.65,-0.01000000000000026,12.4,0.4374999999999998
1.7299487590789795,13.2,-0.029999999999999836,12.25,-0.13124999999999987
1.7685129642486572,20.0,-0.1666666666666669,11.85,-0.08750000000000013
1.8157739639282227,13.95,2.1366666666666663,12.7,-0.19062500000000027
1.8528432846069336,13.6,-0.30666666666666687,12.8,0.34062499999999973
1.8997955322265625,14.15,-0.43333333333333346,12.7,0.14687500000000064
1.9565355777740479,13.3,-0.24333333333333312,12.4,0.01874999999999938
2.0029056072235107,13.6,-0.5599999999999997,12.65,-0.06874999999999953
2.0230281352996826,13.2,-0.4666666666666668,12.15,0.0843750000000002
2.0607047080993652,13.5,-0.17333333333333353,12.35,-0.28437500000000004
2.117097854614258,14.0,-0.02333333333333331,12.15,0.012499999999999734
2.1663765907287598,12.95,0.15,11.75,-0.10624999999999973
2.1876542568206787,13.35,-0.19000000000000022,11.7,-0.30000000000000016
2.241849899291992,20.0,-0.03333333333333333,12.55,-0.10312500000000047
2.2909774780273438,13.15,2.2,13.4,0.3937500000000007
2.3170366287231445,13.35,-0.5366666666666666,12.3,0.5812499999999999
2.3519256114959717,20.0,-0.4466666666666666,12.45,-0.3593749999999998
2.396623373031616,12.6,1.8133333333333335,13.2,0.0906249999999994
2.4355313777923584,13.25,-1.1233333333333335,12.2,0.41874999999999973
2.47951340675354,12.3,-0.8566666666666667,12.9,-0.5406250000000001
2.5199575424194336,13.3,-0.7233333333333332,12.15,0.3187500000000004
2.580895185470581,12.3,-0.3333333333333331,13.1,-0.3218749999999998
2.6329922676086426,12.9,-0.6633333333333332,12.6,0.35624999999999973
2.659759998321533,12.85,0.05,13.1,-0.109375
2.687777280807495,20.0,0.01333333333333305,12.3,0.2124999999999999
2.740338087081909,12.55,2.423333333333333,12.6,-0.2999999999999995
2.7818026542663574,11.9,-0.5733333333333335,12.55,0.0187499999999996
2.845487356185913,12.45,-0.7399999999999998,13.2,-0.009374999999999467
2.870678186416626,12.4,-0.5300000000000001,12.3,0.2937499999999994
2.910665273666382,12.3,-0.5166666666666665,11.75,-0.35312499999999947
2.9424753189086914,12.05,-0.5199999999999998,11.95,-0.4031250000000002
2.979628562927246,12.45,-0.08999999999999986,12.4,-0.021875000000000533
3.019885540008545,13.0,0.07666666666666634,13.2,0.10937500000000056
3.064953088760376,13.1,0.2233333333333333,13.1,0.4906249999999994
3.115684986114502,12.8,0.2199999999999998,12.65,0.17500000000000004
3.166835308074951,11.75,0.07333333333333354,12.3,-0.11562499999999953
3.2229931354522705,11.7,-0.31,12.7,-0.19374999999999976
3.2498152256011963,20.0,-0.30666666666666687,13.0,0.0906249999999994
3.2845919132232666,11.0,2.51,13.2,0.14375000000000027
3.3134000301361084,11.95,-0.9566666666666667,12.75,0.1749999999999996
3.3559226989746094,10.1,-0.5000000000000002,12.0,-0.12812499999999982
3.3960623741149902,10.05,-1.06,11.9,-0.44374999999999987
3.439460039138794,10.0,-0.9666666666666665,12.65,-0.2281249999999998
3.4792134761810303,9.95,-0.8733333333333333,12.85,0.25312500000000016
3.5244007110595703,9.55,-0.22333333333333355,12.5,0.14687499999999964
3.566232204437256,9.4,-0.28666666666666635,12.95,-0.07812499999999989
3.609464406967163,9.85,-0.17666666666666658,12.65,0.3062499999999996
3.6473960876464844,9.3,0.01999999999999981,12.85,-0.10312499999999958
3.6887245178222656,8.149999999999999,-0.14999999999999977,12.4,0.06874999999999976
3.734174966812134,9.7,-0.4866666666666672,12.2,-0.1968749999999997
3.7763447761535645,9.7,0.14999999999999977,11.8,-0.20937500000000042
3.8160104751586914,9.5,0.13999999999999985,11.75,-0.2937499999999994
3.858159065246582,9.85,0.053333333333333496,11.9,-0.18437500000000018
3.9048004150390625,10.0,0.19333333333333336,12.85,1.1102230246251565e-16
3.9431395530700684,10.45,0.2066666666666669,11.9,0.5062499999999998
3.986617088317871,9.8,0.23333333333333323,12.05,-0.3437499999999998
4.0274529457092285,11.35,-0.03333333333333298,11.5,0.04375000000000029
4.069103240966797,10.5,0.47666666666666657,11.35,-0.28125000000000033
4.11110782623291,11.9,0.07000000000000005,11.6,-0.2875000000000002
4.157382965087891,11.25,0.49333333333333346,12.45,0.06249999999999989
4.214351415634155,11.55,0.15,11.95,0.43749999999999967
4.24941349029541,20.0,0.19666666666666685,13.05,-0.10937500000000011
4.276252746582031,9.85,2.8966666666666665,11.55,0.6625000000000008
4.326716899871826,11.65,-1.0633333333333335,11.55,-0.5937499999999998
4.368325233459473,10.15,-0.41999999999999993,11.85,-0.20624999999999982
4.40182900428772,10.5,-0.9033333333333334,11.4,0.11874999999999958
4.44108772277832,9.85,-0.7133333333333333,11.75,-0.3843749999999998
4.4838502407073975,9.25,-0.8600000000000001,11.75,0.1499999999999998
4.524582147598267,8.8,-0.38333333333333336,10.6,0.04687499999999989
4.5816285610198975,8.600000000000001,-0.4933333333333331,12.35,-0.6593750000000002
4.635883569717407,9.25,-0.36999999999999955,11.55,0.8124999999999999
4.674920082092285,8.3,-0.05000000000000012,11.9,-0.26562499999999944
4.703061103820801,8.350000000000001,-0.2833333333333332,13.45,0.12187499999999996
4.748539686203003,8.350000000000001,-0.16333333333333305,11.6,1.0562499999999995
4.7856245040893555,8.25,-0.10333333333333314,12.45,-0.80625
4.814707517623901,8.05,-0.10666666666666699,12.65,0.3687499999999997
4.868595123291016,8.05,-0.15,13.45,0.23437500000000044
4.919691324234009,8.45,-0.07000000000000005,12.6,0.3624999999999996
4.94870400428772,7.75,0.07999999999999947,12.45,-0.1968749999999999
4.9828479290008545,8.2,-0.16000000000000014,12.95,-0.11875000000000013
5.02984619140625,20.0,0.029999999999999714,13.05,0.24687499999999984
5.0688440799713135,8.399999999999999,3.966666666666667,12.35,0.0250000000000008
5.111871719360352,8.7,-0.6966666666666671,12.7,-0.3312500000000004
5.1513354778289795,20.0,-0.62,12.95,0.14062499999999978
5.1929261684417725,20.0,3.1300000000000003,12.75,0.13124999999999998
5.236746311187744,20.0,2.3133333333333335,12.75,-0.10937499999999978
5.276234865188599,20.0,1.526666666666667,12.9,0.03750000000000009
5.320886611938477,20.0,1.5266666666666668,12.75,0.09062500000000029
